Group ID,Major,Course
441,"Music: Performance, BM",MUSIC/FOLKLORE  103
441,"Music: Performance, BM",MUSIC 107
441,"Music: Performance, BM",MUSIC 201
441,"Music: Performance, BM",MUSIC 202
441,"Music: Performance, BM",MUSIC 211
441,"Music: Performance, BM",MUSIC 212
441,"Music: Performance, BM",MUSIC 222
441,"Music: Performance, BM",MUSIC 229
441,"Music: Performance, BM",MUSIC 253
441,"Music: Performance, BM",MUSIC 254
441,"Music: Performance, BM",MUSIC 256
441,"Music: Performance, BM",MUSIC 257
441,"Music: Performance, BM",MUSIC 260
441,"Music: Performance, BM",MUSIC 262
441,"Music: Performance, BM",MUSIC 265
441,"Music: Performance, BM",MUSIC 266
441,"Music: Performance, BM",MUSIC 267
441,"Music: Performance, BM",MUSIC 268
441,"Music: Performance, BM",MUSIC 269
441,"Music: Performance, BM",MUSIC 270
441,"Music: Performance, BM",MUSIC 272
441,"Music: Performance, BM",MUSIC/CURRIC  300
441,"Music: Performance, BM",MUSIC/CURRIC  304
441,"Music: Performance, BM",MUSIC 317
441,"Music: Performance, BM",MUSIC/AFROAMER/DANCE  318
441,"Music: Performance, BM",MUSIC 319
441,"Music: Performance, BM",MUSIC 331
441,"Music: Performance, BM",MUSIC 332
441,"Music: Performance, BM",MUSIC 340
441,"Music: Performance, BM",MUSIC/CURRIC  344
441,"Music: Performance, BM",MUSIC 346
441,"Music: Performance, BM",MUSIC 405
441,"Music: Performance, BM",MUSIC 411
441,"Music: Performance, BM",MUSIC 412
441,"Music: Performance, BM",MUSIC 413
441,"Music: Performance, BM",MUSIC 414
441,"Music: Performance, BM",MUSIC 415
441,"Music: Performance, BM",MUSIC 416
441,"Music: Performance, BM",MUSIC 417
441,"Music: Performance, BM",MUSIC 419
441,"Music: Performance, BM",MUSIC/CURRIC  420
441,"Music: Performance, BM",MUSIC/CURRIC  421
441,"Music: Performance, BM",MUSIC 461
441,"Music: Performance, BM",MUSIC 463
441,"Music: Performance, BM",MUSIC 465
441,"Music: Performance, BM",MUSIC 466
441,"Music: Performance, BM",MUSIC 467
441,"Music: Performance, BM",MUSIC 468
441,"Music: Performance, BM",MUSIC 497
441,"Music: Performance, BM",MUSIC 499
441,"Music: Performance, BM",MUSIC 502
441,"Music: Performance, BM",MUSIC 511
441,"Music: Performance, BM",MUSIC 513
441,"Music: Performance, BM",MUSIC/FOLKLORE  515
441,"Music: Performance, BM",MUSIC 523
441,"Music: Performance, BM",MUSIC 540
441,"Music: Performance, BM",MUSIC 541
441,"Music: Performance, BM",MUSIC 546
441,"Music: Performance, BM",MUSIC 573
441,"Music: Performance, BM",MUSIC 621
441,"Music: Performance, BM",MUSIC 622
441,"Music: Performance, BM",MUSIC 623
441,"Music: Performance, BM",MUSIC 624
441,"Music: Performance, BM",MUSIC 629
441,"Music: Performance, BM",MUSIC 681
441,"Music: Performance, BM",MUSIC 682
441,"Music: Performance, BM",MUS PERF 21
441,"Music: Performance, BM",MUS PERF 22
441,"Music: Performance, BM",MUS PERF 23
441,"Music: Performance, BM",MUS PERF 27
441,"Music: Performance, BM",MUS PERF 101
441,"Music: Performance, BM",MUS PERF 102
441,"Music: Performance, BM",MUS PERF 103
441,"Music: Performance, BM",MUS PERF 104
441,"Music: Performance, BM",MUS PERF 108
441,"Music: Performance, BM",MUS PERF 143
441,"Music: Performance, BM",MUS PERF 144
441,"Music: Performance, BM",MUS PERF 146
441,"Music: Performance, BM",MUS PERF 148
441,"Music: Performance, BM",MUS PERF 200
441,"Music: Performance, BM",MUS PERF 201
441,"Music: Performance, BM",MUS PERF 205
441,"Music: Performance, BM",MUS PERF 207
441,"Music: Performance, BM",MUS PERF 209
441,"Music: Performance, BM",MUS PERF 211
441,"Music: Performance, BM",MUS PERF 213
441,"Music: Performance, BM",MUS PERF 215
441,"Music: Performance, BM",MUS PERF 217
441,"Music: Performance, BM",MUS PERF 219
441,"Music: Performance, BM",MUS PERF 221
441,"Music: Performance, BM",MUS PERF 223
441,"Music: Performance, BM",MUS PERF 225
441,"Music: Performance, BM",MUS PERF 227
441,"Music: Performance, BM",MUS PERF 231
441,"Music: Performance, BM",MUS PERF 233
441,"Music: Performance, BM",MUS PERF 235
441,"Music: Performance, BM",MUS PERF 237
441,"Music: Performance, BM",MUS PERF 239
441,"Music: Performance, BM",MUS PERF 240
441,"Music: Performance, BM",MUS PERF 241
441,"Music: Performance, BM",MUS PERF 242
441,"Music: Performance, BM",MUS PERF 248
441,"Music: Performance, BM",MUS PERF 251
441,"Music: Performance, BM",MUS PERF 311
441,"Music: Performance, BM",MUS PERF 333
441,"Music: Performance, BM",MUS PERF 339
441,"Music: Performance, BM",MUS PERF 342
441,"Music: Performance, BM",MUS PERF 347
441,"Music: Performance, BM",MUS PERF 348
441,"Music: Performance, BM",MUS PERF 401
441,"Music: Performance, BM",MUS PERF 402
441,"Music: Performance, BM",MUS PERF 405
441,"Music: Performance, BM",MUS PERF 407
441,"Music: Performance, BM",MUS PERF 409
441,"Music: Performance, BM",MUS PERF 411
441,"Music: Performance, BM",MUS PERF 413
441,"Music: Performance, BM",MUS PERF 415
441,"Music: Performance, BM",MUS PERF 417
441,"Music: Performance, BM",MUS PERF 419
441,"Music: Performance, BM",MUS PERF 421
441,"Music: Performance, BM",MUS PERF 423
441,"Music: Performance, BM",MUS PERF 425
441,"Music: Performance, BM",MUS PERF 427
441,"Music: Performance, BM",MUS PERF 431
441,"Music: Performance, BM",MUS PERF 433
441,"Music: Performance, BM",MUS PERF 435
441,"Music: Performance, BM",MUS PERF 437
441,"Music: Performance, BM",MUS PERF 439
441,"Music: Performance, BM",MUS PERF 440
441,"Music: Performance, BM",MUS PERF 441
441,"Music: Performance, BM",MUS PERF 447
441,"Music: Performance, BM",MUS PERF 448
441,"Music: Performance, BM",MUS PERF 457
441,"Music: Performance, BM",MUS PERF 458
441,"Music: Performance, BM",MUS PERF 499
442,"Neurobiology, BA",MATH 211
442,"Neurobiology, BA",MATH 217
442,"Neurobiology, BA",MATH 221
443,"Neurobiology, BA",STAT 371
443,"Neurobiology, BA",STAT 340
443,"Neurobiology, BA",STAT/B M I  541
444,"Neurobiology, BA",CHEM 103 & CHEM 104
444,"Neurobiology, BA",CHEM 109
444,"Neurobiology, BA",CHEM 115 & CHEM 116
445,"Neurobiology, BA",CHEM 341
445,"Neurobiology, BA",CHEM 343 & CHEM 345
446,"Neurobiology, BA",PHYSICS 103
446,"Neurobiology, BA",PHYSICS 201
446,"Neurobiology, BA",PHYSICS 207
446,"Neurobiology, BA",PHYSICS 247
446,"Neurobiology, BA",PHYSICS 104
446,"Neurobiology, BA",PHYSICS 202
446,"Neurobiology, BA",PHYSICS 208
446,"Neurobiology, BA",PHYSICS 248
447,"Neurobiology, BA",ZOOLOGY/BIOLOGY/BOTANY  151
447,"Neurobiology, BA",ZOOLOGY/BIOLOGY/BOTANY  152
447,"Neurobiology, BA",BIOCORE 381
447,"Neurobiology, BA",BIOCORE 383
447,"Neurobiology, BA",BIOCORE 485
447,"Neurobiology, BA",BIOCORE 587
447,"Neurobiology, BA",BIOCORE 382
447,"Neurobiology, BA",BIOCORE 384
447,"Neurobiology, BA",BIOCORE 486
447,"Neurobiology, BA",ZOOLOGY/BIOLOGY  101
447,"Neurobiology, BA",ZOOLOGY/BIOLOGY  102
447,"Neurobiology, BA",BOTANY/BIOLOGY  130
448,"Neurobiology, BA",ZOOLOGY/PSYCH  523
448,"Neurobiology, BA",PSYCH 454
448,"Neurobiology, BA",ZOOLOGY 500
449,"Neurobiology, BA",ANAT&PHY 335
449,"Neurobiology, BA",ANAT&PHY 435
449,"Neurobiology, BA",AN SCI/DY SCI  373
449,"Neurobiology, BA",BIOCHEM 501
449,"Neurobiology, BA",BIOCHEM 508
449,"Neurobiology, BA",BIOCHEM/NUTR SCI  645
449,"Neurobiology, BA",CS&D 210
449,"Neurobiology, BA",CS&D 503
449,"Neurobiology, BA",ED PSYCH 326
449,"Neurobiology, BA",ED PSYCH 506
449,"Neurobiology, BA",ED PSYCH 506
449,"Neurobiology, BA",GENETICS 520
449,"Neurobiology, BA",KINES 531
449,"Neurobiology, BA",MED PHYS 651
449,"Neurobiology, BA",NEURODPT 629
449,"Neurobiology, BA",NTP/NEURODPT  610
449,"Neurobiology, BA",NTP/NEURODPT/PSYCH  611
449,"Neurobiology, BA",NTP/NEURODPT  640
449,"Neurobiology, BA",NTP 666
449,"Neurobiology, BA",NTP 675
449,"Neurobiology, BA",NTP 675
449,"Neurobiology, BA",NTP 675
449,"Neurobiology, BA",NTP 675
449,"Neurobiology, BA",NTP 675
449,"Neurobiology, BA",NTP 677
449,"Neurobiology, BA",PHARMACY 632
449,"Neurobiology, BA",PHM SCI 310
449,"Neurobiology, BA",PHM SCI 521
449,"Neurobiology, BA",PSYCH 406
449,"Neurobiology, BA",PSYCH 414
449,"Neurobiology, BA",PSYCH 505
449,"Neurobiology, BA",PSYCH 513
449,"Neurobiology, BA",PSYCH 601
449,"Neurobiology, BA",PSYCH 601
449,"Neurobiology, BA",PSYCH 603
449,"Neurobiology, BA",PSYCH 612
449,"Neurobiology, BA",ZOOLOGY 400
449,"Neurobiology, BA",ZOOLOGY 400
449,"Neurobiology, BA",ZOOLOGY 400
449,"Neurobiology, BA",ZOOLOGY 400
449,"Neurobiology, BA",ZOOLOGY 400
449,"Neurobiology, BA",ZOOLOGY 444
449,"Neurobiology, BA",ZOOLOGY 470
449,"Neurobiology, BA",ZOOLOGY 555
449,"Neurobiology, BA",ZOOLOGY 603
449,"Neurobiology, BA",ZOOLOGY 604
449,"Neurobiology, BA",ZOOLOGY 611
449,"Neurobiology, BA",ZOOLOGY/ANTHRO/PSYCH  619
449,"Neurobiology, BA",ZOOLOGY 620
449,"Neurobiology, BA",ZOOLOGY 655
449,"Neurobiology, BA",ZOOLOGY/NEURODPT/PSYCH  674
450,"Neurobiology, BA",ANATOMY 699
450,"Neurobiology, BA",ANESTHES 699
450,"Neurobiology, BA",BIOCHEM 699
450,"Neurobiology, BA",BIOLOGY 699
450,"Neurobiology, BA",BMOLCHEM 699
450,"Neurobiology, BA",CBE 699
450,"Neurobiology, BA",CHEM 699
450,"Neurobiology, BA",COMP BIO 699
450,"Neurobiology, BA",CRB 699
450,"Neurobiology, BA",CS&D 699
450,"Neurobiology, BA",ED PSYCH 470
450,"Neurobiology, BA",ED PSYCH 699
450,"Neurobiology, BA",FAM MED 699
450,"Neurobiology, BA",GENETICS 699
450,"Neurobiology, BA",H ONCOL 699
450,"Neurobiology, BA",KINES 399
450,"Neurobiology, BA",KINES 699
450,"Neurobiology, BA",MED PHYS 699
450,"Neurobiology, BA",MEDICINE 699
450,"Neurobiology, BA",MED SC-V 669
450,"Neurobiology, BA",MOL BIOL 699
450,"Neurobiology, BA",NEURSURG 699
450,"Neurobiology, BA",NEUROL 699
450,"Neurobiology, BA",NEURODPT 699
450,"Neurobiology, BA",NUTR SCI 699
450,"Neurobiology, BA",OBS&GYN 699
450,"Neurobiology, BA",ONCOLOGY 699
450,"Neurobiology, BA",OPHTHALM 699
450,"Neurobiology, BA",PATH 699
450,"Neurobiology, BA",PATH-BIO 699
450,"Neurobiology, BA",PEDIAT 699
450,"Neurobiology, BA",PHMCOL-M 699
450,"Neurobiology, BA",PHM SCI 699
450,"Neurobiology, BA",PHYSIOL 699
450,"Neurobiology, BA",POP HLTH 699
450,"Neurobiology, BA",PSYCH 621
450,"Neurobiology, BA",PSYCH 699
450,"Neurobiology, BA",PSYCHIAT 699
450,"Neurobiology, BA",SURGERY 699
450,"Neurobiology, BA",SURG SCI 699
450,"Neurobiology, BA",ZOOLOGY 699
451,"Neurobiology, BA",ANAT&PHY 435
451,"Neurobiology, BA",BIOCORE 486
451,"Neurobiology, BA",NTP/NEURODPT  640
451,"Neurobiology, BA",ZOOLOGY 555
451,"Neurobiology, BA",ZOOLOGY 604
451,"Neurobiology, BA",ZOOLOGY 612
452,"Neurobiology, BA",ZOOLOGY 681 & ZOOLOGY 682
452,"Neurobiology, BA",ZOOLOGY 691 & ZOOLOGY 692
453,"Neurobiology, BA",ANAT&PHY 335
453,"Neurobiology, BA",ANAT&PHY 337
453,"Neurobiology, BA",ANAT&PHY 338
453,"Neurobiology, BA",AN SCI/DY SCI  362
453,"Neurobiology, BA",AN SCI/DY SCI  434
453,"Neurobiology, BA",AN SCI/F&W ECOL/ZOOLOGY  520
453,"Neurobiology, BA",AN SCI 610
453,"Neurobiology, BA",BIOCHEM 507
453,"Neurobiology, BA",BIOCHEM/NUTR SCI  510
453,"Neurobiology, BA",BIOCHEM 601
453,"Neurobiology, BA",BIOCHEM/GENETICS/MICROBIO  612
453,"Neurobiology, BA",BIOCHEM/GENETICS/MD GENET  620
453,"Neurobiology, BA",BIOCHEM 625
453,"Neurobiology, BA",F&W ECOL 401
453,"Neurobiology, BA",GENETICS 466
453,"Neurobiology, BA",GENETICS 545
453,"Neurobiology, BA",GENETICS/MD GENET  565
453,"Neurobiology, BA",GENETICS/BIOCHEM/MD GENET  620
453,"Neurobiology, BA",KINES 200
453,"Neurobiology, BA",KINES 227
453,"Neurobiology, BA",KINES 314
453,"Neurobiology, BA",M M & I/ENTOM/PATH-BIO/ZOOLOGY  350
453,"Neurobiology, BA",M M & I/BIOCHEM  575
453,"Neurobiology, BA",MICROBIO 303
453,"Neurobiology, BA",MICROBIO 304
453,"Neurobiology, BA",MICROBIO 450
453,"Neurobiology, BA",MICROBIO 470
453,"Neurobiology, BA",MICROBIO/SOIL SCI  523
453,"Neurobiology, BA",MICROBIO 526
453,"Neurobiology, BA",MICROBIO 527
453,"Neurobiology, BA",MICROBIO 551
453,"Neurobiology, BA",PATH-BIO/M M & I  528
453,"Neurobiology, BA",PL PATH/M M & I/ONCOLOGY  640
453,"Neurobiology, BA",MICROBIO/BMOLCHEM  668
453,"Neurobiology, BA",NTP/NEURODPT/PSYCH  611
453,"Neurobiology, BA",NTP 660
453,"Neurobiology, BA",NUTR SCI 431
453,"Neurobiology, BA",NUTR SCI 631
453,"Neurobiology, BA",ONCOLOGY 401
453,"Neurobiology, BA",ONCOLOGY/M M & I/PL PATH  640
453,"Neurobiology, BA",PHM SCI 558
453,"Neurobiology, BA",PSYCH 449
453,"Neurobiology, BA",PSYCH 450
453,"Neurobiology, BA",PSYCH 505
453,"Neurobiology, BA",ZOOLOGY/ANTHRO/BOTANY  410
453,"Neurobiology, BA",ZOOLOGY 425
453,"Neurobiology, BA",ZOOLOGY 430
453,"Neurobiology, BA",ZOOLOGY 470
453,"Neurobiology, BA",ZOOLOGY/GEOSCI  542
453,"Neurobiology, BA",ZOOLOGY 570
454,"Philosophy, BA",PHILOS 211
454,"Philosophy, BA",PHILOS 511
454,"Philosophy, BA",PHILOS 430
454,"Philosophy, BA",PHILOS 432
455,"Philosophy, BA",PHILOS 430
455,"Philosophy, BA",PHILOS 432
455,"Philosophy, BA",PHILOS 440
455,"Philosophy, BA",PHILOS/ENVIR ST  441
455,"Philosophy, BA",PHILOS 454
455,"Philosophy, BA",PHILOS/RELIG ST  501
455,"Philosophy, BA",PHILOS 503
455,"Philosophy, BA",PHILOS 504
455,"Philosophy, BA",PHILOS 506
455,"Philosophy, BA",PHILOS 511
455,"Philosophy, BA",PHILOS 512
455,"Philosophy, BA",PHILOS 516
455,"Philosophy, BA",PHILOS 520
455,"Philosophy, BA",PHILOS 522
455,"Philosophy, BA",PHILOS/ENVIR ST  523
455,"Philosophy, BA",PHILOS/ECON  524
455,"Philosophy, BA",PHILOS 530
455,"Philosophy, BA",PHILOS 541
455,"Philosophy, BA",PHILOS 543
455,"Philosophy, BA",PHILOS 549
455,"Philosophy, BA",PHILOS/ED POL  550
455,"Philosophy, BA",PHILOS 551
455,"Philosophy, BA",PHILOS 553
455,"Philosophy, BA",PHILOS 555
455,"Philosophy, BA",PHILOS/GEN&WS  556
455,"Philosophy, BA",PHILOS 557
455,"Philosophy, BA",PHILOS 560
455,"Philosophy, BA",PHILOS 562
455,"Philosophy, BA",PHILOS 567
455,"Philosophy, BA",PHILOS/MATH  571
456,"Philosophy, BA",PHILOS/RELIG ST  501
456,"Philosophy, BA",PHILOS 503
456,"Philosophy, BA",PHILOS 504
456,"Philosophy, BA",PHILOS 504
456,"Philosophy, BA",PHILOS 516
456,"Philosophy, BA",PHILOS 520
456,"Philosophy, BA",PHILOS 530
456,"Philosophy, BA",PHILOS 551
456,"Philosophy, BA",PHILOS 560
456,"Philosophy, BA",PHILOS 562
456,"Philosophy, BA",PHILOS 567
457,"Philosophy, BA",PHILOS 241
457,"Philosophy, BA",PHILOS 454
457,"Philosophy, BA",PHILOS 541
457,"Philosophy, BA",PHILOS 549
457,"Philosophy, BA",PHILOS 555
458,"Physics, BA",PHYSICS 247
458,"Physics, BA",PHYSICS 207
458,"Physics, BA",PHYSICS 201
458,"Physics, BA",PHYSICS 248
458,"Physics, BA",PHYSICS 208
458,"Physics, BA",PHYSICS 202
458,"Physics, BA",PHYSICS 249
458,"Physics, BA",PHYSICS 205
458,"Physics, BA",PHYSICS/E C E  235
458,"Physics, BA",PHYSICS 241
459,"Physics, BA",PHYSICS 311
460,"Physics, BA",PHYSICS 322
461,"Physics, BA",PHYSICS 448
461,"Physics, BA",PHYSICS 531
462,"Physics, BA",PHYSICS 307
462,"Physics, BA",PHYSICS 407
462,"Physics, BA",PHYSICS 321
462,"Physics, BA",PHYSICS 325
462,"Physics, BA",PHYSICS 623
462,"Physics, BA",PHYSICS 625
462,"Physics, BA",ASTRON 465
463,"Physics, BA",PHYSICS 301
463,"Physics, BA",PHYSICS 307
463,"Physics, BA",PHYSICS 311
463,"Physics, BA",PHYSICS 321
463,"Physics, BA",PHYSICS 322
463,"Physics, BA",PHYSICS 323
463,"Physics, BA",PHYSICS 325
463,"Physics, BA",PHYSICS 361
463,"Physics, BA",PHYSICS 406
463,"Physics, BA",PHYSICS 407
463,"Physics, BA",PHYSICS 415
463,"Physics, BA",PHYSICS 448
463,"Physics, BA",PHYSICS 449
463,"Physics, BA",PHYSICS 498
463,"Physics, BA",PHYSICS 499
463,"Physics, BA",PHYSICS/B M E/H ONCOL/MED PHYS  501
463,"Physics, BA",PHYSICS/E C E/N E  525
463,"Physics, BA",PHYSICS/E C E/N E  527
463,"Physics, BA",PHYSICS 531
463,"Physics, BA",PHYSICS 535
463,"Physics, BA",PHYSICS 545
463,"Physics, BA",PHYSICS 551
463,"Physics, BA",PHYSICS 603
463,"Physics, BA",PHYSICS 623
463,"Physics, BA",PHYSICS 625
463,"Physics, BA",PHYSICS 681
463,"Physics, BA",PHYSICS 682
463,"Physics, BA",PHYSICS/MED PHYS  688
463,"Physics, BA",PHYSICS 691
463,"Physics, BA",PHYSICS 692
464,"Polish, BA",SLAVIC 277
464,"Polish, BA",SLAVIC 278
465,"Polish, BA",SLAVIC/LITTRANS  215
465,"Polish, BA",SLAVIC/LITTRANS  361
466,"Polish, BA",SLAVIC 331
466,"Polish, BA",SLAVIC 332
466,"Polish, BA",SLAVIC 231
466,"Polish, BA",SLAVIC/LITTRANS  259
467,"Polish, BA",SLAVIC 231
467,"Polish, BA",SLAVIC 242
467,"Polish, BA",SLAVIC 246
467,"Polish, BA",SLAVIC 245
467,"Polish, BA",SLAVIC/GEOG/HISTORY/POLI SCI  254
467,"Polish, BA",SLAVIC 285
467,"Polish, BA",SLAVIC 299
467,"Polish, BA",SLAVIC 307
467,"Polish, BA",SLAVIC 308
467,"Polish, BA",SLAVIC/LITTRANS  357
467,"Polish, BA",SLAVIC/FOLKLORE  444
467,"Polish, BA",SLAVIC/LITTRANS  467
467,"Polish, BA",SLAVIC 470
467,"Polish, BA",SLAVIC 472
467,"Polish, BA",HISTORY 270
467,"Polish, BA",LITTRANS 207
467,"Polish, BA",LITTRANS 218
467,"Polish, BA",LITTRANS 229
467,"Polish, BA",LITTRANS 241
467,"Polish, BA",LITTRANS 247
467,"Polish, BA",LITTRANS/SLAVIC  357
467,"Polish, BA",LITTRANS/SLAVIC  467
467,"Polish, BA",LITTRANS 473
467,"Polish, BA",POLI SCI 340
467,"Polish, BA",POLI SCI 659
468,"Political Science, BA",POLI SCI 140
468,"Political Science, BA",POLI SCI/CHICLA/HISTORY/LACIS  268
468,"Political Science, BA",POLI SCI 340
468,"Political Science, BA",POLI SCI 343
468,"Political Science, BA",POLI SCI 345
468,"Political Science, BA",POLI SCI 346
468,"Political Science, BA",POLI SCI 347
468,"Political Science, BA",POLI SCI 348
468,"Political Science, BA",POLI SCI 350
468,"Political Science, BA",POLI SCI/LEGAL ST  352
468,"Political Science, BA",POLI SCI 354
468,"Political Science, BA",POLI SCI 356
468,"Political Science, BA",POLI SCI 359
468,"Political Science, BA",POLI SCI 377
468,"Political Science, BA",POLI SCI 390
468,"Political Science, BA",POLI SCI/ECON/ENVIR ST/URB R PL  449
468,"Political Science, BA",POLI SCI 104
468,"Political Science, BA",POLI SCI 205
468,"Political Science, BA",POLI SCI 206
468,"Political Science, BA",POLI SCI/LEGAL ST  217
468,"Political Science, BA",POLI SCI/CHICLA  231
468,"Political Science, BA",POLI SCI 272
468,"Political Science, BA",POLI SCI/AFRICAN/AFROAMER/HISTORY  297
468,"Political Science, BA",POLI SCI/CHICLA  302
468,"Political Science, BA",POLI SCI 304
468,"Political Science, BA",POLI SCI 305
468,"Political Science, BA",POLI SCI 306
468,"Political Science, BA",POLI SCI 311
468,"Political Science, BA",POLI SCI 314
468,"Political Science, BA",POLI SCI 315
468,"Political Science, BA",POLI SCI 402
468,"Political Science, BA",POLI SCI 405
468,"Political Science, BA",POLI SCI 408
468,"Political Science, BA",POLI SCI 411
468,"Political Science, BA",POLI SCI 412
468,"Political Science, BA",POLI SCI 414
468,"Political Science, BA",POLI SCI 416
468,"Political Science, BA",POLI SCI 417
468,"Political Science, BA",POLI SCI/PUB AFFR  419
468,"Political Science, BA",POLI SCI 425
468,"Political Science, BA",POLI SCI/LEGAL ST  445
468,"Political Science, BA",POLI SCI 470
468,"Political Science, BA",POLI SCI 481
468,"Political Science, BA",POLI SCI 490
468,"Political Science, BA",POLI SCI 511
468,"Political Science, BA",POLI SCI 515
468,"Political Science, BA",POLI SCI/AFROAMER  519
468,"Political Science, BA",POLI SCI 602
468,"Political Science, BA",POLI SCI 160
468,"Political Science, BA",POLI SCI 360
468,"Political Science, BA",POLI SCI 361
468,"Political Science, BA",POLI SCI/CLASSICS/HISTORY  362
468,"Political Science, BA",POLI SCI 363
468,"Political Science, BA",POLI SCI 364
468,"Political Science, BA",POLI SCI/ILS/ITALIAN/LITTRANS  365
468,"Political Science, BA",POLI SCI 366
468,"Political Science, BA",POLI SCI 460
468,"Political Science, BA",POLI SCI/ILS  463
468,"Political Science, BA",POLI SCI/GEN&WS  469
468,"Political Science, BA",POLI SCI/AFROAMER  519
468,"Political Science, BA",POLI SCI 590
468,"Political Science, BA",POLI SCI 120
468,"Political Science, BA",POLI SCI 182
468,"Political Science, BA",POLI SCI/CHICLA  231
468,"Political Science, BA",POLI SCI/ASIAN/GEOG/HISTORY/SOC  244
468,"Political Science, BA",POLI SCI/GEOG/HISTORY/SLAVIC  253
468,"Political Science, BA",POLI SCI/GEOG/HISTORY/SLAVIC  254
468,"Political Science, BA",POLI SCI/ASIAN/HISTORY  255
468,"Political Science, BA",POLI SCI/AFROAMER/ANTHRO/C&E SOC/GEOG/HISTORY/LACIS/SOC/SPANISH  260
468,"Political Science, BA",POLI SCI/AFRICAN/AFROAMER/ANTHRO/GEOG/HISTORY/SOC  277
468,"Political Science, BA",POLI SCI/AFRICAN/AFROAMER/HISTORY  297
468,"Political Science, BA",POLI SCI 320
468,"Political Science, BA",POLI SCI 324
468,"Political Science, BA",POLI SCI/INTL ST  325
468,"Political Science, BA",POLI SCI 328
468,"Political Science, BA",POLI SCI 329
468,"Political Science, BA",POLI SCI 330
468,"Political Science, BA",POLI SCI 332
468,"Political Science, BA",POLI SCI 334
468,"Political Science, BA",POLI SCI 335
468,"Political Science, BA",POLI SCI 336
468,"Political Science, BA",POLI SCI 338
468,"Political Science, BA",POLI SCI 339
468,"Political Science, BA",POLI SCI/JEWISH  341
468,"Political Science, BA",POLI SCI 344
468,"Political Science, BA",POLI SCI 349
468,"Political Science, BA",POLI SCI/CHICLA/HISTORY/LACIS  355
468,"Political Science, BA",POLI SCI 358
468,"Political Science, BA",POLI SCI 370
468,"Political Science, BA",POLI SCI/CHICLA/HISTORY  422
468,"Political Science, BA",POLI SCI/GEN&WS  429
468,"Political Science, BA",POLI SCI/INTL ST  431
468,"Political Science, BA",POLI SCI/RELIG ST  433
468,"Political Science, BA",POLI SCI/INTL ST  434
468,"Political Science, BA",POLI SCI/GEN&WS  435
468,"Political Science, BA",POLI SCI 437
468,"Political Science, BA",POLI SCI/INTL ST  439
468,"Political Science, BA",POLI SCI 342
468,"Political Science, BA",POLI SCI 442
468,"Political Science, BA",POLI SCI 529
468,"Political Science, BA",POLI SCI 538
468,"Political Science, BA",POLI SCI 635
468,"Political Science, BA",POLI SCI 690
469,"Political Science, BA",POLI SCI 170
469,"Political Science, BA",POLI SCI 270
469,"Political Science, BA",POLI SCI 274
469,"Political Science, BA",POLI SCI 348
469,"Political Science, BA",POLI SCI/JOURN/URB R PL  373
470,"Portuguese, BA",PORTUG 221
470,"Portuguese, BA",PORTUG 411
